clean_comment;v1;v2;v3;v4;v5;v6;label
get a persistent presence operation set;-1.1958237;-10.435234;8.528939;6.4173594;1.647597;-0.5254468;IRRE
changing the display name has surely brought a change in the order as;1.7519541;3.292877;6.161625;-0.57580656;2.9996443;5.2482443;CODE
well so let s tell the others;6.3957067;7.472541;3.19422;-8.071262;-3.1120226;1.5014954;CODE
set display name;10.771883;-0.9740109;-2.3725631;1.0035555;-0.7528923;0.4211585;IRRE
just fire event so the modification is stored;-3.3054836;2.3697429;6.319856;1.7654945;0.782982;-0.75010246;-
get a persistent presence operation set;-1.1958237;-10.435234;8.528939;6.4173594;1.647597;-0.5254468;IRRE
get a persistent presence operation set;-1.1958237;-10.435234;8.528939;6.4173594;1.647597;-0.5254468;IRRE
first remove the meta contact from its current parent;2.7051165;1.9039636;5.621381;4.0851965;0.6650108;7.5164795;CODE
first make sure that the new meta contact group path is resolved;-6.4042363;3.6216278;3.6006649;4.751232;1.5951082;-1.3173805;CODE
against all protocols that the metacontact requires then move;-6.2595024;4.0536222;1.2883515;6.0847406;6.30464;1.304427;CODE
the meta contact in there and move all prot contacts inside it;-4.5834765;4.784926;1.9614469;1.6783829;1.9601134;4.932079;CODE
get a persistent or non persistent presence operation set;-5.059376;-7.151455;5.6055117;4.8644342;0.083325654;-2.8893619;IRRE
remove the contact from the provider and do nothing else;3.9789093;5.9018345;3.9176042;3.4572878;-3.675432;4.167814;CODE
updating and or removing the corresponding meta contact would happen;-5.065748;0.31691965;5.527235;2.8844004;0.2434093;2.3388183;CODE
once a confirmation event is received from the underlying protocol;0.38847208;7.417519;0.0021829985;6.3335123;1.425776;0.7962698;CODE
provider;22.783031;-1.7162508;-11.517355;7.2055435;-2.4128497;-3.5564768;-
in case the provider only has a persistent operation set;-1.6869863;0.70773256;8.684872;4.15117;0.4045474;1.5116882;IRRE
do not fire events that will be done by the contact listener as soon;-4.7281632;2.114741;8.707817;-0.57391036;-1.1019124;-2.0488462;CODE
as it gets confirmation events of proto contact removal;-6.7530136;-9.331889;6.7853336;0.81441885;2.6207988;0.42487082;-
the removal of the last contact would also generate an even for the;-4.762201;3.7773523;6.496051;2.9374561;1.8662096;9.669971;CODE
removal of the meta contact itself;2.6571896;2.3394234;0.374864;6.968516;0.98758453;4.3221064;CODE
remove all proto groups and then remove the meta group as well;-2.0857377;9.879358;-2.4883204;5.012299;-0.37534502;-0.43473855;-
if we failed to find the metagroup corresponding to proto group;-2.3850474;9.129876;1.036924;3.8505843;-0.42018512;1.3916794;-
first go through all direct children;-0.4083149;-0.322305;6.9892826;-3.8953261;2.2530885;-0.19088587;-
get references to all contacts that will be removed in case we;-4.3191876;2.1316464;11.38628;-1.7944074;1.0750755;-3.2389424;CODE
need to fire an event;2.9701927;1.3909197;3.8300755;-3.6414597;-2.4120429;-3.6753128;TASK
if this was the last proto contact inside this meta contact;-3.9655962;2.6074562;2.8386211;1.3132695;1.5665554;5.346585;CODE
then remove the meta contact as well otherwise only fire an;-5.805049;2.5243375;5.7716904;-0.5434442;-1.0140127;-0.0570121;-
event;22.267517;-18.209122;2.078369;-2.6138752;-1.8870835;0.7388283;-
there are other proto contacts left in the contact child;-0.5952511;-2.019393;7.0724926;0.12375295;1.9421575;5.0899267;CODE
meta contact so we ll have to send an event for each of the;-2.364535;5.5880413;8.995026;-2.4450939;-1.3181492;-3.6248221;CODE
removed contacts and not only a single event for the whole;-7.3388886;-5.4062576;11.067889;0.6122554;1.0136073;2.6204946;OUTD
meta contact;9.733576;-10.778768;-1.684188;-2.4080396;-1.2875447;0.7082148;-
then go through all subgroups;1.4095101;0.25289217;4.664059;-3.2861462;0.3938622;-0.98426175;-
remove the group if there are no children left;2.185859;10.012516;-0.4306489;-0.962634;-2.8864582;3.9936857;-
first register the root group;3.6931005;4.3861217;-0.42382774;4.001053;0.75299585;4.367472;-
register subgroups and contacts;0.24670944;-0.6091179;-3.0936773;2.6718578;4.5768123;-3.951482;-
continue if we have already loaded this group from the locally;-0.38470063;1.66655;12.479785;-1.3397335;-0.41768414;0.61013895;CODE
tored contact list;5.2295794;1.214348;-9.262231;5.0429163;2.2744055;1.2669364;-
right now we simply map this group to an existing one;-0.93018824;8.666077;4.1307673;-3.7983088;-0.7238251;-2.637718;CODE
without being cautious and verify whether we already have it;-2.3550198;-5.4659634;13.732151;-5.1471405;0.54573023;-3.4355857;CODE
registered;23.677;-9.878464;-6.4066954;-2.7969904;3.660607;1.0286319;-
now add all contacts located in this group;0.81626815;4.908276;4.6819553;-1.1385881;0.75428754;-0.6093812;CODE
continue if we have already loaded this contact from the locally;-0.6213958;0.94657683;12.68508;-1.9931798;-0.26783016;1.6536864;CODE
tored contact list;5.2295794;1.214348;-9.262231;5.0429163;2.2744055;1.2669364;-
check whether the provider has a persistent presence op set;0.24005008;2.9144566;2.3488195;5.3157263;3.7696;0.019599242;IRRE
if we have a persistent presence op set then retrieve its contact;-3.7259257;3.2374291;7.0454607;-0.11298202;1.00375;-1.0841168;IRRE
list and merge it with the local one;1.1519644;3.173526;5.242832;4.7241817;-2.3166466;3.457497;-
load contacts stored in the local contact list and corresponding to;-5.675116;-4.7386417;9.089653;7.0431194;2.037005;-0.76306313;CODE
this provider;16.211985;-6.7390947;2.6475143;1.2537236;-2.8460424;-2.0915642;CODE
get the root group for the provider so that we could remove it;-3.8173206;1.4626145;11.576337;4.923065;-4.114468;2.2944453;CODE
ignore if persistent presence is not supported;-2.5513594;3.2565591;-1.4027549;-0.73175883;0.6502827;-5.302459;-
we don t care about subscription and presence status events here;-1.8414705;7.613331;1.4223031;-4.2258377;-0.22389695;-7.597391;CODE
any longer;11.839532;-6.53651;5.403916;-7.6490917;-0.3547498;-0.47604886;-
iterate all sub groups and remove them one by one;-4.6031003;6.794351;-0.24408107;0.3415326;2.5911124;-2.1352699;-
we dont simply remove the root group because the mcl storage;-5.36603;1.9931017;5.6677933;2.6820207;-2.2982895;0.5367265;IRRE
manager is stupid i wrote it and doesn t know root groups exist;-6.764828;1.1213729;4.1007776;-7.7223206;1.5264739;-1.5740987;CODE
that s why it needs to hear an event for every single group;-2.9961946;2.1991663;8.086184;-5.3705773;-0.005477546;-0.43579015;TASK
remove the group;14.207576;-1.7677195;1.1768929;5.304469;-4.9070683;7.5150857;-
remove the root group;8.546975;1.9434742;-2.8515217;6.430472;-4.0153236;7.3575306;-
check if the capabilities operation set is available for this;-0.27822322;1.9953072;6.2162457;6.686467;0.5996602;-0.014076549;IRRE
contact and remove previously added listeners;0.71319526;3.4321084;-0.80037796;2.1620016;2.1158676;-3.8352067;TASK
first check whether registrations in the ignore list already;-1.3519918;3.9134536;3.7334077;0.11502497;3.8350477;1.4179451;CODE
exist for this group;3.9457848;-7.392542;8.144902;-1.7002355;-0.3489565;1.0895538;CODE
first check whether the registration actually exists;2.187721;6.9785194;2.65762;-0.06693421;3.1969895;2.0198615;META
first check whether registrations in the ignore list already;-1.3519918;3.9134536;3.7334077;0.11502497;3.8350477;1.4179451;CODE
exist for this contact;5.418691;-3.4998693;4.236094;-2.274071;-0.54334843;2.9251819;CODE
first check whether the registration actually exists;2.187721;6.9785194;2.65762;-0.06693421;3.1969895;2.0198615;META
we don t care if the source service is not a protocol provider;-0.20452698;7.7349434;5.3664136;-0.86851543;-6.172677;-0.31393936;CODE
first check if the event really means that the accounts is;-1.2145984;-0.72922325;11.81406;-0.4065073;0.17923425;7.416663;IRRE
uninstalled installed or is it just stopped e g we could be;-9.567703;-7.391376;11.044266;-6.5405054;0.47365174;1.0760025;CODE
shutting down or in the other case it could be just modified;-5.0642924;-1.6541979;8.6683035;-2.072747;-0.7952078;3.6224174;CODE
before that however we d need to get a reference to the service;-2.1076071;5.523702;11.223999;-4.199107;-2.4758725;-0.8622213;CODE
if we have the provider mask property set make sure that this;-3.3516867;2.9697983;8.246626;1.183955;-1.3508127;-2.7948544;IRRE
provider has it and if not ignore it;2.492944;2.3354712;4.358064;-0.6573419;-1.0059124;-0.76011753;-
the account is already installed and this event is coming;-1.7013539;-0.6553694;11.060189;0.41130942;-0.26333103;5.50624;CODE
from a modification we don t return here as;1.494588;2.8593063;9.579452;-7.918134;-3.1250362;-3.1546855;CODE
the account is removed and added again and we must;-5.224063;5.60068;6.445597;-1.9312801;1.3734761;1.7482718;TASK
create its unresolved contact and give him a chance to resolve;-1.0934479;7.5255556;2.225832;-1.5490618;0.92382693;0.4333645;IRRE
them and not fire new subscription to duplicate the already;-2.2132802;-12.407322;16.58975;-1.0697285;-0.7701553;1.0285425;CODE
existing;21.562635;-10.668448;-2.7411265;-4.5439596;2.2077782;1.8224589;-
return;25.380035;-6.26114;-5.050637;-2.9274275;-2.1185126;0.4479824;IRRE
trange we must be shutting down just bail;-1.600838;0.8424431;4.376278;-7.8267193;0.89552504;-5.8283796;TASK
if the account is still registered or is just unloaded but;-5.9046674;-1.0518708;9.28679;-1.7690471;0.51630425;5.9383726;CODE
remains stored we remove its contacts but without storing this;-7.3789563;-4.3770294;10.186752;-2.7914574;1.1412885;-2.9444273;CODE
the account is still installed it means we are modifying it;-3.5441265;3.9265995;9.48189;-3.1027856;-1.36175;2.975886;TASK
we remove all its contacts from current contactlist;0.104777426;3.569564;4.7062206;0.3707886;-2.628895;-0.38257518;CODE
but remove the storage manager in order to avoid;-0.21126534;4.8514814;3.3122442;2.8817194;-4.76038;-2.3998835;META
losing those contacts from the storage;6.500258;2.3389096;3.7145488;4.8351154;1.0325345;1.1851913;CODE
as its modification later unresolved contacts will be created;-4.575281;-1.7726796;6.430151;-2.0743742;6.625326;-0.63902766;IRRE
which will be resolved from the already modified account;-0.90355253;3.2999;6.5692086;3.6800687;0.8758477;4.645173;CODE
ignore the event if the source contact is in the ignore list;0.6524911;11.258282;-1.5143535;5.0540314;-1.8490297;7.853924;CODE
fire the meta contact event;5.9655004;0.21320178;-4.062959;6.2611136;-0.8512023;3.14789;-
make sure we have a local copy of the avatar;1.0662707;12.849728;-0.30695158;0.69533515;-2.5724847;-1.4542204;-
ignore the event if the source contact is in the ignore list;0.6524911;11.258282;-1.5143535;5.0540314;-1.8490297;7.853924;CODE
if the move was caused by us when merging contacts then chances;-3.1045258;6.081253;4.603489;-1.9765335;0.95999193;2.258657;-
are that the contact is already in the right group;-0.32165167;9.877235;4.9843483;0.096471444;1.1631742;8.620058;CODE
if the meta contact does not have other children apart from the;-0.7979013;0.74743533;7.907235;0.9634299;-1.083697;8.008591;CODE
contact that we re currently moving then move the whole meta;-5.3476443;-0.93300104;12.123128;-2.6406047;-0.61673504;0.25222588;-
contact to the new parent group;1.7820371;-4.671778;6.98117;5.4551687;-0.38388702;6.8808556;CODE
if the source contact is not the only contact encapsulated by the;-1.4295465;7.638372;3.3254225;6.445325;-0.34783587;9.292167;-
currentmetacontact then create a new meta contact in the new;0.1706906;8.436708;-3.7421362;5.61196;-1.379996;4.320899;CODE
parent group and move the source contact to it;0.025815707;2.136003;5.2696266;4.6695065;-0.4570885;6.9417453;-
first check whether a contact hasn t been already added to;2.1568494;9.03957;4.561407;-5.459782;2.3010361;1.8118157;TASK
a metacontact;4.478277;0.20545055;-5.6763535;0.6276457;5.7071733;5.570309;-
move the proto contact and fire the corresponding event;1.2717824;7.8049536;-0.8147189;7.5059514;0.75497794;4.145315;-
new contact was created;4.3608575;-6.01414;8.182747;-1.7045566;-0.53603333;4.684032;IRRE
fire an event notifying that a new meta contact was added;-1.8981507;8.27856;-0.7633536;1.6332139;4.5558715;-2.5139766;TASK
this was a contact we already had so all we need to do is;0.62310404;14.849953;2.8155963;-9.009959;-2.3621495;-2.9089563;CODE
update it s details;7.9503007;-9.970981;11.739895;-2.0007913;-0.31053978;2.3380082;CODE
if we have one contact display name of metacontact;-2.8324943;7.093489;-3.3769536;0.29906026;-1.7362136;3.7380567;-
haven t been changed by user;5.9294467;4.1925774;6.566106;-4.425623;-0.8075293;1.1248747;-
and contact display name is different from;-1.9782751;-4.808617;5.689351;1.5586181;-0.37070417;2.0836759;CODE
metacontact s one let s change it;0.91732085;6.908223;-2.6925309;-1.7379849;-0.12184584;-0.4779038;CODE
changing the display name has surely brought a change in the order as;1.7519541;3.292877;6.161625;-0.57580656;2.9996443;5.2482443;CODE
well so let s tell the others;6.3957067;7.472541;3.19422;-8.071262;-3.1120226;1.5014954;CODE
we get here if the name of a contact has changed but the;-0.28069645;7.711529;6.0946345;-2.0516515;-2.1244822;5.845318;META
meta contact list is not going to reflect any change;-3.6746104;6.5697937;2.294781;-2.2331893;2.6703994;-1.2358222;-
because it is not displaying that name in this case we;-0.10408829;3.5243893;10.638992;-4.36007;-3.4986436;0.48565403;CODE
imply make sure everyone e g the storage manager;-6.7838836;-8.490875;11.669904;-0.2547476;1.1055802;-1.5301808;-
knows about the change;6.0006084;0.3372596;3.2100403;-0.82259;2.8528473;1.9893016;-
if persistent data changed fire an event to store it;-2.2005281;8.951135;-0.2876519;2.2777536;0.88094324;-3.5838687;-
if this was the last protocol specific contact in this meta;-3.7264414;0.7694954;4.9794884;0.90494657;2.398643;4.2026305;CODE
contact then remove the meta contact as well;1.3776402;8.715565;-3.8074477;3.5574179;-2.1657407;1.2215556;-
this was not the las proto contact so only generate the;-4.077227;3.641871;3.5518463;2.1475573;-0.2731199;5.1125736;CODE
corresponding event;6.8013473;-4.3709164;0.47613496;6.606839;5.5191793;2.1120443;-
if parent already contains a meta group with the same name we ll;0.91755235;15.970961;-3.146652;-1.7197361;-1.770356;3.0456073;CODE
reuse it as the container for the new contact group;-2.5106137;0.8259261;7.8326864;6.374219;-0.8873738;5.6722364;CODE
if there was no meta group with the specified name create a new;2.607275;15.616184;-3.3160574;1.5848255;-3.0174422;2.9330692;IRRE
one;23.003698;-9.541053;-1.6552125;-5.8971605;-1.1437551;0.39469787;-
check if there were any subgroups;2.2498326;7.9175997;0.25364095;-2.3855917;0.74773073;-0.12665583;IRRE
ignore the event if the source group is in the ignore list;0.2029078;9.563708;0.42935842;5.673475;-2.6140199;6.6642394;CODE
check whether the meta group was already existing before;0.4197254;1.9841535;5.2012305;2.4214702;-0.09324418;3.9772441;CODE
adding proto groups to it;5.2468724;-5.607913;7.303276;2.6447628;0.7824626;-0.7717717;TASK
add parent group to the serverstoredgroupevent;-9.31873;-6.9699306;1.5945803;8.012638;2.6166325;0.54332924;TASK
if this was the first contact group in the meta group fire an;-3.6255686;3.241809;5.6142893;1.5044957;2.5361917;7.3120117;CODE
added event otherwise fire a modification event;3.145591;8.167039;-8.637202;0.019145384;-2.759194;-0.9046363;TASK
we couldn t care less;6.5367417;4.1293883;5.8493023;-12.717768;-4.451419;-1.0249492;-
if the only group contained in this group is renamed;-4.666079;-5.147848;13.558126;1.1587636;2.2275038;2.8267198;CODE
