clean_comment;v1;v2;v3;v4;v5;v6;label
we only have to create the meta contact group here;-0.22788423;-3.6963797;1.5339497;-0.8855607;1.5051589;-1.1403627;IRRE
we don t care about protocol specific groups;1.326582;-3.3860285;4.0686955;-2.1880994;2.4269652;-1.1116753;CODE
fire the event;13.201095;-2.16247;-0.7209413;-3.2503831;0.3149794;0.14930458;-
get a persistent presence operation set;7.7535715;-0.47913694;-4.351955;-0.28041703;-1.5412059;-1.325762;IRRE
get a persistent presence operation set;7.7535715;-0.47913694;-4.351955;-0.28041703;-1.5412059;-1.325762;IRRE
changing the display name has surely brought a change in the order as;-13.717583;-5.364775;4.5640354;-1.0634612;-0.11962641;-4.512595;CODE
well so let s tell the others;-1.798813;-3.016452;8.229468;-0.05808936;4.082097;1.0550302;CODE
set display name;11.259509;1.5538652;-2.0490808;-2.5594428;-0.79220444;0.16995668;IRRE
just fire event so the modification is stored;-0.7408839;-7.0226674;-0.8766872;2.7653267;3.1779318;-0.8266824;-
get a persistent presence operation set;5.8721347;-0.6408025;-5.705879;2.348518;-1.8572271;-1.5269766;IRRE
get a persistent presence operation set;5.8721347;-0.6408025;-5.705879;2.348518;-1.8572271;-1.5269766;IRRE
first remove the meta contact from its current parent;-1.186063;-3.9229636;-5.8870544;3.7931862;-1.4841254;-0.9689309;CODE
first make sure that the new meta contact group path is resolved;-7.886248;-3.42532;-5.950471;2.692355;-1.7726756;-2.2930148;CODE
against all protocols that the metacontact requires then move;-5.5062423;-1.6239114;2.6667395;2.5840306;4.3176775;-1.6773419;CODE
the meta contact in there and move all prot contacts inside it;-10.012137;-4.056972;-4.0481615;0.41223454;-2.7294183;-4.2815156;CODE
get a persistent or non persistent presence operation set;-0.4877564;-0.022567498;-5.891766;2.3033822;-3.9599888;-1.6965196;IRRE
remove the contact from the provider and do nothing else;-2.072241;-5.7458134;-3.2318943;1.3062259;1.6085184;-0.7920219;CODE
updating and or removing the corresponding meta contact would happen;-5.6216264;-2.586384;-0.32155466;3.3749943;-0.17503364;-2.605478;CODE
once a confirmation event is received from the underlying protocol;-1.9851891;-5.778578;-4.866592;1.266849;-2.9547033;2.7504566;CODE
provider;15.58573;-0.4078709;0.7207112;-3.9929476;-0.012348527;0.5763359;-
in case the provider only has a persistent operation set;-2.6523206;-5.2624054;-0.79129744;0.00504881;-1.4396696;1.8215594;IRRE
do not fire events that will be done by the contact listener as soon;-12.600998;-6.2417893;1.1368089;-1.9487293;4.0925164;-5.0386333;CODE
as it gets confirmation events of proto contact removal;-3.350935;-0.30365986;-1.3099945;3.0418131;1.4284763;-0.99359554;-
the removal of the last contact would also generate an even for the;-15.527158;-7.232883;2.7755263;1.9060113;-2.9436321;-6.024246;CODE
removal of the meta contact itself;3.9799266;-1.7217946;-0.8110643;3.6425357;-0.49649194;-3.0563884;CODE
remove all proto groups and then remove the meta group as well;-9.155001;-4.074183;-5.359912;0.8508042;0.5940347;-7.038458;-
if we failed to find the metagroup corresponding to proto group;-9.896309;-7.668172;-3.8988075;4.5993986;-5.8443694;6.014122;-
first go through all direct children;4.5398736;-2.2191064;-1.0574383;-0.010550813;1.518301;0.6203305;-
get references to all contacts that will be removed in case we;-6.897447;-5.718646;-2.177564;1.6519215;1.3580635;-2.1875458;CODE
need to fire an event;6.89346;-4.647897;2.3708634;-2.2678494;2.1300464;-0.1097056;TASK
if this was the last proto contact inside this meta contact;-7.6874175;-4.005615;-3.2224722;2.3867188;-7.040148;5.8781614;CODE
then remove the meta contact as well otherwise only fire an;-5.4525547;-4.445363;-1.2834164;2.208601;1.7320213;-2.534519;-
event;14.495085;-0.14181311;0.34078646;-6.9508824;0.10205426;-0.20317799;-
there are other proto contacts left in the contact child;-4.846748;-3.0181575;-2.8553123;2.7700744;-2.7978473;-0.16108777;CODE
meta contact so we ll have to send an event for each of the;-14.009766;-8.2769165;-0.14097844;-2.820849;0.39013755;-5.6407785;CODE
removed contacts and not only a single event for the whole;-9.190813;-4.810117;0.016545124;1.1437666;-0.8474352;-5.817732;OUTD
meta contact;13.206798;1.6015182;-0.301951;-3.5449104;-0.22500224;0.109887704;-
then go through all subgroups;8.4439535;-3.1264446;-0.7351989;1.0241569;1.7641788;-0.051719785;-
remove the group if there are no children left;-3.643854;-7.8094635;-4.124496;4.3604856;-4.510744;4.1046443;-
first register the root group;8.658186;-1.7744781;-3.3196206;0.070514515;0.2570872;-0.21977118;-
register subgroups and contacts;7.6408033;1.8441567;-2.9380198;0.624169;0.49002373;-2.413612;-
continue if we have already loaded this group from the locally;-11.44153;-9.653286;-1.6440727;2.3690302;-0.7806451;4.75299;CODE
tored contact list;9.926666;2.530497;0.7241106;0.67216873;-1.2202489;-0.81759846;-
right now we simply map this group to an existing one;-8.535262;-7.482093;2.0988877;1.0753009;0.56894374;-0.34942085;CODE
without being cautious and verify whether we already have it;-13.018768;-7.100015;9.729249;1.5252516;4.8267336;3.0466564;CODE
registered;15.060148;-0.3633308;0.63769186;-5.988564;0.030972486;0.25898188;-
now add all contacts located in this group;1.5367697;-4.141042;-5.0436463;4.1959696;-1.3862829;-1.5243773;CODE
continue if we have already loaded this contact from the locally;-12.14522;-9.179176;-1.3877997;1.8221323;-1.1314373;5.1771812;CODE
tored contact list;9.926666;2.530497;0.7241106;0.67216873;-1.2202489;-0.81759846;-
check whether the provider has a persistent presence op set;-4.2063026;-4.411512;-6.880769;3.494059;-5.518447;0.97607577;IRRE
if we have a persistent presence op set then retrieve its contact;-10.917059;-7.482209;-5.631787;2.1398787;-4.469526;7.6913214;IRRE
list and merge it with the local one;-0.45043674;-4.571397;-2.8000684;3.0386193;-0.86334825;-2.7709846;-
load contacts stored in the local contact list and corresponding to;-7.1533623;-4.472249;-7.9815416;5.4651217;-2.408097;-6.74111;CODE
this provider;15.489883;-0.54346967;1.8462982;-1.4128053;-0.40086642;1.2038834;CODE
get the root group for the provider so that we could remove it;-3.6801403;-4.883485;-4.095648;-1.6742318;-1.0723553;-2.33807;CODE
ignore if persistent presence is not supported;3.0439231;-2.0445464;0.28958213;-1.2059288;-0.38090044;0.65829146;-
we don t care about subscription and presence status events here;-6.674072;-4.7743607;3.247315;-1.1043017;3.9199457;-1.1364124;CODE
any longer;13.205865;0.19963293;1.7952765;-4.726639;-0.5337404;-0.027875403;-
iterate all sub groups and remove them one by one;-0.8763392;-3.7558584;-3.180358;-1.6675706;0.30105293;-2.7036855;-
we dont simply remove the root group because the mcl storage;-5.4337554;-4.3528013;1.2382903;0.6520988;2.440367;-1.6068776;IRRE
manager is stupid i wrote it and doesn t know root groups exist;-19.223545;-0.6147395;10.097279;-1.7040786;-0.29818386;0.3178198;CODE
that s why it needs to hear an event for every single group;-11.903465;-7.2589083;5.172627;-1.8079602;0.7903265;-2.3984714;TASK
remove the group;14.134537;-2.1070218;-0.80473185;1.4598384;-0.2288722;0.73203045;-
remove the root group;11.088243;-1.7406868;-2.7118545;2.1093445;-1.1626241;0.2787733;-
check if the capabilities operation set is available for this;-5.176805;-7.4420123;-10.313472;6.3611064;-4.8282957;1.7487774;IRRE
contact and remove previously added listeners;2.4012263;-2.6796894;-3.6503954;4.3064685;3.8197353;-1.9362967;TASK
first check whether registrations in the ignore list already;-4.347199;-7.6562495;-4.4336843;4.969969;-0.38343284;1.0493941;CODE
exist for this group;12.21966;-1.3210958;0.4886036;3.3509436;-0.64323676;1.8041568;CODE
first check whether the registration actually exists;0.6933143;-6.4162827;-3.8592136;2.295689;-0.26085663;4.0493836;META
first check whether registrations in the ignore list already;-4.347199;-7.6562495;-4.4336843;4.969969;-0.38343284;1.0493941;CODE
exist for this contact;11.911622;-0.9793915;0.5498003;-0.15276556;-0.87420857;1.1479651;CODE
first check whether the registration actually exists;3.4216359;-5.1179657;-3.0105553;-0.06381445;-0.29556704;3.1144435;META
we don t care if the source service is not a protocol provider;-17.501505;-7.3215427;2.210681;-3.3268013;-2.5353103;2.8257604;CODE
first check if the event really means that the accounts is;-8.469889;-7.920075;-0.6539191;1.472095;-1.1120763;3.4090476;IRRE
uninstalled installed or is it just stopped e g we could be;-14.362266;-0.34116033;12.169208;0.6183629;-0.7707163;6.292968;CODE
shutting down or in the other case it could be just modified;-12.362858;-5.09888;9.9590645;0.55188316;2.3163018;1.1675717;CODE
before that however we d need to get a reference to the service;-19.585447;-10.276791;5.2475557;-3.7132063;2.5108705;-0.6664661;CODE
if we have the provider mask property set make sure that this;-10.966179;-9.115338;-1.9952762;1.665101;-2.4367425;6.3523407;IRRE
provider has it and if not ignore it;-3.0018532;-5.0212755;1.9416727;1.6941041;-0.28103602;6.3634186;-
the account is already installed and this event is coming;-6.579805;-8.001894;-1.255009;2.215263;-0.58081216;4.1372533;CODE
from a modification we don t return here as;-7.5781903;-5.485532;10.360305;2.093429;4.195613;1.343185;CODE
the account is removed and added again and we must;-7.2644124;-4.731843;1.4018037;1.0709813;0.20747435;5.080651;TASK
create its unresolved contact and give him a chance to resolve;-10.598461;-5.709487;2.5403917;4.1369925;4.4044175;-5.163768;IRRE
them and not fire new subscription to duplicate the already;-9.052696;-5.7980366;1.1845849;5.6852045;4.0289235;-2.6119053;CODE
existing;15.250792;-0.25951597;0.67779404;-5.9031067;0.12326165;0.29250756;-
return;15.051747;-0.34123802;1.1215504;-6.2545805;-0.08246008;-0.27064684;IRRE
trange we must be shutting down just bail;-5.516409;-2.7707465;8.998333;0.32233837;7.5350833;3.7483106;TASK
if the account is still registered or is just unloaded but;-13.752047;-8.3560295;-1.9479986;1.621417;-3.639627;11.06073;CODE
remains stored we remove its contacts but without storing this;-10.108267;-4.5399747;1.3481065;4.650594;2.955473;0.4349747;CODE
the account is still installed it means we are modifying it;-9.533457;-7.788176;2.8921938;0.23171759;0.22936557;6.914816;TASK
we remove all its contacts from current contactlist;-0.24134451;-5.488371;-5.3103514;4.925796;-0.28539062;0.5180318;CODE
but remove the storage manager in order to avoid;-1.9152244;-4.579503;1.9752914;1.5490324;4.5208135;-3.0513225;META
losing those contacts from the storage;5.274075;-2.8040354;-1.3595716;2.3886557;0.42539996;-1.9947369;CODE
as its modification later unresolved contacts will be created;-3.038918;-3.2053008;1.5612425;3.4311228;2.1058207;-1.7707944;IRRE
which will be resolved from the already modified account;0.27241573;-4.475314;-1.4213458;1.3666615;-0.028874794;-2.2932537;CODE
ignore the event if the source contact is in the ignore list;-9.554546;-8.1648655;-6.093541;2.1909773;-6.1422586;0.5299611;CODE
fire the meta contact event;8.996213;-2.2321908;-3.2485018;0.245344;-0.026472071;-0.86630857;-
make sure we have a local copy of the avatar;-4.10007;-7.7469387;0.8329731;2.3615174;-0.9954218;-1.7721517;-
ignore the event if the source contact is in the ignore list;-9.554546;-8.1648655;-6.093541;2.1909773;-6.1422586;0.5299611;CODE
if the move was caused by us when merging contacts then chances;-15.271923;-5.28161;1.3509727;1.9662519;-0.34191328;6.75129;-
are that the contact is already in the right group;-5.6856856;-8.156478;-1.4426625;3.807088;-5.6907616;1.5327741;CODE
if the meta contact does not have other children apart from the;-15.723679;-6.6173353;-0.5158106;4.590879;-5.9114447;5.3663754;CODE
contact that we re currently moving then move the whole meta;-10.479969;-6.6603937;0.09449882;1.3026714;1.09228;1.545656;-
contact to the new parent group;6.5117564;-1.2125075;-3.172193;3.793021;-0.14805593;-1.0707803;CODE
if the source contact is not the only contact encapsulated by the;-15.005127;-8.492608;-3.6906466;4.511212;-11.194267;3.4703603;-
currentmetacontact then create a new meta contact in the new;-4.3120155;-1.8038831;-6.399526;5.2573667;-1.261276;-2.378112;CODE
parent group and move the source contact to it;-1.593072;-2.255965;-4.458105;4.134298;-1.1110113;-2.2493157;-
first check whether a contact hasn t been already added to;-8.431351;-8.287791;-0.69491297;3.2920783;-4.7019506;5.9060497;TASK
a metacontact;12.83283;1.0503536;1.0852426;-2.8205628;-1.8394578;-0.8437811;-
move the proto contact and fire the corresponding event;0.85753834;-4.44736;-6.224516;2.5848606;0.5538657;-2.7962856;-
new contact was created;9.474161;-0.09963431;-0.7049186;-0.90200907;-1.091908;2.3775587;IRRE
fire an event notifying that a new meta contact was added;-6.300425;-6.616148;-6.0353622;2.4285865;-1.3870149;-1.7503872;TASK
this was a contact we already had so all we need to do is;-25.648445;-8.502543;8.984112;-9.840469;-1.1889951;4.1464334;CODE
update it s details;10.695223;-0.30171147;1.885424;-1.7143837;-1.7508968;-0.06948978;CODE
if we have one contact display name of metacontact;-2.3771207;-4.4271708;-4.8831034;2.4637048;-5.9737663;6.5931835;-
haven t been changed by user;3.2822154;-1.4341571;6.3252287;2.1273065;-2.4624147;1.3116462;-
and contact display name is different from;2.6487226;-1.6213204;0.20520177;1.1099086;-3.2173963;-1.3994305;CODE
metacontact s one let s change it;-0.66035783;4.998394;4.5863166;1.9552045;-1.0716827;1.3292854;CODE
changing the display name has surely brought a change in the order as;-13.717583;-5.364775;4.5640354;-1.0634612;-0.11962641;-4.512595;CODE
well so let s tell the others;1.7887064;-2.327752;6.485302;-2.1549141;3.0762246;0.68155015;CODE
we get here if the name of a contact has changed but the;-11.018734;-7.146369;-0.44353062;-0.3883162;-3.8353171;4.5370016;META
meta contact list is not going to reflect any change;-4.8586907;-3.045381;4.212927;1.2007139;1.6999409;-3.5567422;-
because it is not displaying that name in this case we;-5.2287292;-6.5445547;7.1826544;-2.5269868;1.3980198;2.8655324;CODE
imply make sure everyone e g the storage manager;-0.4195828;-1.3870382;3.3496375;-0.62080365;2.6662192;-1.7696493;-
knows about the change;8.636665;-3.2403522;5.240053;1.2800997;1.5433908;0.6047484;-
if persistent data changed fire an event to store it;-1.3481022;-4.240897;-4.139562;0.9401778;-0.06533576;3.5639086;-
if this was the last protocol specific contact in this meta;-8.610693;-4.993481;-3.5881073;3.5252767;-6.652628;6.182055;CODE
contact then remove the meta contact as well;1.8656503;-2.6110535;-2.1084507;2.1213539;-0.30205822;-1.9163404;-
this was not the las proto contact so only generate the;-10.507807;-4.0385475;8.313676;0.9670129;-1.064388;-1.1093141;CODE
corresponding event;11.180762;-0.776277;0.13999154;-0.024805086;0.20470808;-0.7925439;-
if parent already contains a meta group with the same name we ll;-14.518864;-6.10865;-3.3431358;0.18055432;-6.173661;7.168792;CODE
reuse it as the container for the new contact group;-6.2128215;-4.805411;-3.092029;5.191041;0.3680338;-5.767935;CODE
if there was no meta group with the specified name create a new;-11.860086;-8.082869;-6.1388683;-0.8608444;-8.965498;8.141712;IRRE
one;14.68148;-0.1467399;1.1660503;-6.52676;-0.39725706;0.3134621;-
check if there were any subgroups;4.3613715;-5.517062;-2.1600373;1.524153;-1.987971;2.7514176;IRRE
ignore the event if the source group is in the ignore list;-7.959895;-8.367718;-7.632069;2.9456632;-6.8733063;0.60273194;CODE
check whether the meta group was already existing before;-0.35860083;-5.561528;-4.5402746;2.197893;-3.4529982;3.35961;CODE
adding proto groups to it;8.476099;-1.7466906;-0.01207178;-0.38851517;1.0434611;-0.70260876;TASK
add parent group to the serverstoredgroupevent;3.1291993;-1.1507391;-5.9331837;8.011383;0.9721334;-3.5930173;TASK
