"TASK"	"IRRE"	"OUTD"	"META"	"CODE"	"COMMENT_SMELL"
0	0	0	0	0	"self.vertices.append(v)"
0	0	0	0	0	"elif values[0] == 'vn':"
0	0	0	0	0	"v = list(map(float, values[1:4]))"
0	0	0	0	0	"if swapyz:"
0	0	0	0	0	"v = v[0], v[2], v[1]"
0	0	0	0	0	"self.normals.append(v)"
0	0	0	0	0	"elif values[0] == 'vt':"
0	0	0	0	0	"self.texcoords.append(list(map(float, values[1:3])))"
0	0	0	0	0	"elif values[0] == 'f':"
0	0	0	0	0	"face = []"
0	0	0	0	0	"texcoords = []"
0	0	0	0	0	"norms = []"
0	0	0	0	0	"for v in values[1:]:"
0	0	0	0	0	"w = v.split('/')"
0	0	0	0	0	"face.append(int(w[0]))"
0	0	0	0	0	"if len(w) >= 2 and len(w[1]) > 0:"
0	0	0	0	0	"texcoords.append(int(w[1]))"
0	0	0	0	0	"else:"
0	0	0	0	0	"texcoords.append(-1)"
0	0	0	0	0	"if len(w) >= 3 and len(w[2]) > 0:"
0	0	0	0	0	"norms.append(int(w[2]))"
0	0	0	0	0	"else:"
0	0	0	0	0	"norms.append(-1)"
0	0	0	0	0	"self.faces.append((face, norms, texcoords, material))"
0	0	0	0	0	"self.finish_object()"
0	0	0	0	0	"def MTL(filename):"
0	0	0	0	0	"contents = {}"
0	0	0	0	0	"mtl = None"
0	0	0	0	0	"return"
0	0	0	0	0	"for line in open(filename, \"r\"):"
0	0	0	0	0	"if line.startswith('#'):"
0	0	0	0	0	"continue"
0	0	0	0	0	"values = line.split()"
0	0	0	0	0	"if not values:"
0	0	0	0	0	"continue"
0	0	0	0	0	"if values[0] == 'newmtl':"
0	0	0	0	0	"mtl = contents[values[1]] = {}"
0	0	0	0	0	"elif mtl is None:"
0	0	0	0	0	"raise ValueError(\"mtl file doesn't start with newmtl stmt\")"
0	0	0	0	0	"mtl[values[0]] = values[1:]"
0	0	0	0	0	"return contents"
0	1	0	0	3	"# read the magnetic sensor from the Hardware class"
0	0	0	0	0	"# calculate the angle"
0	0	0	0	0	"# fix animation transition around the unit circle"
1	1	0	0	0	"# add the number of revolutions to the result"
0	0	0	0	0	"# animate the needle"
0	0	0	0	2	"# when you are going on pause, don't forget to stop the sensor"
0	0	0	0	0	"# reactivate the sensor when you are back to the app"
0	3	0	0	3	"# create an animation object. This object could be stored"
0	1	0	0	0	"# and reused each call or reused across different widgets."
0	0	0	0	1	"# += is a sequential step, while &= is in parallel"
0	0	0	1	1	"# apply the animation on the button, passed in the \"instance\" argument"
0	0	0	1	2	"# Notice that default 'click' animation (changing the button"
0	0	0	0	3	"# color while the mouse is down) is unchanged."
0	1	0	1	0	"# create a button, and attach animate() method as a on_press handler"
0	0	0	0	1	"kivy.require('1.8.0') # 1.8 is when kv_directory became part of app."
1	0	0	0	4	"# Note that importing FloatLayout causes Kivy to execute, including"
0	1	0	0	0	"# starting up the Logger and some other messages."
0	0	0	0	0	"def build(self):"
0	0	0	0	0	"print(\"** inside build()\")"
0	0	0	0	0	"return Button(text='hello from TestBuildApp')"
0	0	0	0	0	"class TestKVFileApp(App):"
0	0	0	0	0	"pass"
0	0	0	0	0	"class TestKVDirApp(App):"
0	0	0	0	0	"kv_directory = 'app_suite_data'"
0	0	0	0	0	"class TestKVStringApp(App):"
0	0	0	0	0	"def build(self):"
0	0	0	0	0	"of the Python program, then use a dummy class for that widget."
0	0	0	0	0	"return self.Prebuilt()"
0	0	0	0	0	"def print_class(class_name):"
0	0	0	1	7	"# the __name__ idiom executes when run from command line but not from import."
0	0	0	0	0	"else: # help"
0	0	0	0	0	"This demo runs different application windows based on a command line argument."
0	0	0	0	0	"Try using one of these:"
0	0	0	0	0	"b - Use build() method to return a widget"
0	0	0	0	0	"d - Use a kv file from a different directory"
0	0	0	0	0	"f - Use a kv file with the widget object"
0	0	0	0	0	"p - Use prebuilt widget inside a layout"
0	0	0	0	0	"s - Use a kivy language string to create the widget"
0	0	0	0	0	"r - pick one of the options at random."
0	0	0	0	0	"h - show this help message."
0	0	0	0	0	"After closing the application window, this program will exit."
0	0	0	0	0	"While the run() method does return, kivy cannot run another"
0	0	0	0	0	"application window after one has been closed."
0	1	0	1	1	"# return a Button() as a root widget"
1	1	0	1	1	"# we don't actually need to set asyncio as the lib because it is"
0	0	0	1	2	"# the default, but it doesn't hurt to be explicit"
0	0	0	0	0	"# get some sleep"
1	1	0	0	2	"# when canceled, print that it finished"
1	1	0	1	1	"# we don't actually need to set asyncio as the lib because it is the"
0	0	0	1	2	"# default, but it doesn't hurt to be explicit"
0	0	0	0	3	"await async_runTouchApp(root, async_lib='asyncio') # run Kivy"
1	0	0	0	1	"# now cancel all the other tasks that may be running"
1	1	0	0	2	"# when canceled, print that it finished"
0	0	0	0	2	"root = Builder.load_string(kv) # root widget"
1	2	0	0	1	"# trio needs to be set so that it'll be used for the event loop"
0	0	0	0	0	"# get some sleep"
1	1	0	0	2	"# when canceled, print that it finished"
1	2	0	0	1	"# trio needs to be set so that it'll be used for the event loop"
0	0	0	0	3	"await async_runTouchApp(root, async_lib='trio') # run Kivy"
1	0	0	0	1	"# now cancel all the other tasks that may be running"
1	1	0	0	2	"# when canceled, print that it finished"
0	0	0	0	2	"root = Builder.load_string(kv) # root widget"
0	0	0	0	0	"# stop the sound if it's currently playing"
0	0	0	0	0	"# encoding: utf8"
0	0	0	0	0	"# Uncomment these lines to see all the messages"
0	0	0	0	3	"# from kivy.logger import Logger"
0	0	0	0	2	"# import logging"
0	1	0	0	0	"# Logger.setLevel(logging.TRACE)"
0	0	0	0	2	"self.d = 10 # pixel tolerance when clicking on a point"
0	0	0	0	2	"self.current_point = None # index of point being dragged"
0	1	0	0	1	"# effect to reduce length while increase offset"
0	1	0	0	1	"# effect to reduce length while increase offset"
0	0	0	0	0	"# Pacman !"
0	1	0	0	2	"# wait that all the instructions are in the canvas to set texture"
0	0	0	0	2	"# trick to attach graphics instruction to fbo instead of canvas"
0	1	0	0	0	"# fun result with low segments!"
0	0	0	0	0	"vertices = []"
0	0	0	0	0	"indices = []"
0	0	0	0	0	"step = 10"
0	0	0	0	0	"istep = (pi * 2) / float(step)"
0	0	0	0	0	"for i in range(step):"
0	0	0	0	0	"x = 300 + cos(istep * i) * 100"
0	0	0	0	0	"y = 300 + sin(istep * i) * 100"
0	0	0	0	0	"vertices.extend([x, y, 0, 0])"
0	0	0	0	0	"indices.append(i)"
0	0	0	0	0	"return Mesh(vertices=vertices, indices=indices)"
0	0	0	0	0	"def build(self):"
0	0	0	0	0	"wid = Widget()"
0	0	0	0	0	"with wid.canvas:"
0	0	0	0	0	"self.mesh = self.build_mesh()"
0	0	0	0	0	"layout = BoxLayout(size_hint=(1, None), height=50)"
0	0	0	0	0	"for mode in ('points', 'line_strip', 'line_loop', 'lines',"
0	0	0	0	0	"'triangle_strip', 'triangle_fan'):"
0	0	0	0	0	"button = Button(text=mode)"
0	0	0	0	0	"button.bind(on_release=partial(self.change_mode, mode))"
0	0	0	0	0	"layout.add_widget(button)"
0	0	0	0	0	"root = BoxLayout(orientation='vertical')"
0	0	0	0	0	"root.add_widget(wid)"
0	0	0	0	0	"root.add_widget(layout)"
0	0	0	0	0	"return root"
0	0	0	0	0	"if __name__ == '__main__':"
0	0	0	0	0	"MeshTestApp().run()"
0	0	0	0	0	"Called continuously by a timer because this only sample code."
0	0	0	0	0	"<MultitextureLayout>:"
0	0	0	0	0	"Image:"
0	0	0	0	0	"source: \"mtexture1.png\""
0	0	0	0	0	"size_hint: .3,.3"
0	0	0	0	0	"id: 1"
0	0	0	0	0	"pos: 0,200"
0	0	0	0	0	"Image:"
0	0	0	0	0	"source: \"mtexture2.png\""
0	0	0	0	0	"size_hint: .3,.3"
0	0	0	0	0	"id: 2"
0	0	0	0	0	"pos: 200,200"
0	0	0	0	0	"MultitextureWidget:"
0	2	0	0	2	"# setting shader.fs to new source code automatically compiles it."
0	0	0	0	0	"# here, we are binding a custom texture at index 1"
0	0	0	0	1	"# this will be used as texture1 in shader."
0	0	0	1	1	"# The filenames are misleading: they do not correspond to the"
0	0	0	0	1	"# index here or in the shader."
0	1	0	0	0	"# create a rectangle with texture (will be at index 0)"
0	2	0	0	0	"# set the texture1 to use texture index 1"
0	1	0	0	2	"# call the constructor of parent"
1	1	0	0	3	"# if they are any graphics objects, they will be added on our new"
0	0	0	0	0	"# canvas"
0	1	0	0	2	"# We'll update our glsl variables in a clock"
0	0	0	0	3	"# This is needed for the default vertex shader."
0	0	0	0	0	"# -*- coding: utf-8 -*-"
0	0	0	0	1	"# Rectangle of default size 100x100"
0	0	0	0	1	"# RoundedRectangles of default size 100x100:"
0	0	0	0	0	"# Textured:"
0	0	0	0	0	"# Colored:"
0	0	0	0	0	"# Textured + Colored"
0	0	0	0	0	"# Color(.3,.3,.3, 1)"
0	0	0	0	0	"# Possible radius arguments:"
0	1	0	0	2	"# 1) Same value for each corner"
0	0	0	0	0	"# With same radius 20x20"
0	0	0	0	0	"# With same radius dimensions 20x40"
0	2	0	0	2	"# 2) Different values for each corner"
0	0	0	0	0	"# With different radiuses NxN:"
0	0	0	0	0	"# With different radiuses:"
0	0	0	0	1	"# Default ellipses"
0	0	0	0	0	"# Radius dimensions can't be bigger than half of the figure side"
0	2	0	0	2	"# Segments parameter defines how many segments each corner has."
0	0	0	0	0	"# More segments - more roundness"
0	0	0	0	1	"# Various sizes"
0	1	0	0	0	"# You can cut corners by setting segments to 1."
0	1	0	0	0	"# You can set different segment count to corners,"
0	0	0	0	1	"# by using a list useful for lowering vertex count"
0	0	0	0	1	"# by using small amount on small corners, while using"
0	0	0	0	0	"# bigger amount on bigger corners."
0	0	0	0	0	"# If radius dimension is 0, then the corner will be sharp"
0	2	0	0	1	"# (90 degrees). It is also possible to mix tuple values"
0	0	0	0	0	"# with numeric"
0	0	0	0	0	"<ShapeBuilder>:"
0	0	0	0	0	"BoxLayout:"
0	0	0	0	0	"size_hint_y: None"
0	0	0	0	0	"height: \"48dp\""
0	0	0	0	0	"spacing: \"2dp\""
0	0	0	0	0	"padding: \"2dp\""
0	0	0	0	0	"ToggleButton:"
0	0	0	0	0	"text: \"Debug\""
0	0	0	0	0	"id: debug"
0	0	0	0	0	"on_release: root.build()"
0	0	0	0	0	"Button:"
0	0	0	0	0	"text: \"New shape\""
0	0	0	0	0	"on_release: root.push_shape()"
0	0	0	0	0	"Button:"
0	0	0	0	0	"text: \"Build\""
0	0	0	0	0	"on_release: root.build()"
0	0	0	0	0	"Button:"
0	0	0	0	0	"text: \"Reset\""
0	0	0	0	0	"on_release: root.reset()"
0	0	0	0	0	"BoxLayout:"
0	0	0	0	0	"size_hint_y: None"
0	0	0	0	0	"height: \"48dp\""
0	0	0	0	0	"top: root.top"
0	0	0	0	0	"spacing: \"2dp\""
0	0	0	0	0	"padding: \"2dp\""
0	0	0	0	0	"Label:"
0	0	0	0	0	"id: status"
0	0	0	0	0	"text: \"Status\""
0	0	0	0	0	"] # the 'hollow square' shape"
0	0	0	0	0	"# -*- coding: utf-8 -*-"
0	0	0	0	1	"# loading the content of root.kv"
0	0	0	0	1	"# unload the content of the .kv file"
0	1	0	0	1	"# reason: it could have data from previous calls"
0	0	0	0	0	"# clear the container"
0	0	0	0	1	"# load the content of the .kv file"
1	0	0	0	1	"# add the content of the .kv file to the container"
0	0	0	0	0	"# node = PuzzleNode(texture=subtexture,"
0	0	0	0	0	"# size=(bs, bs), pos=(bx, by))"
0	1	0	0	0	"# Config.set('graphics', 'width', '1024')"
0	1	0	0	0	"# Config.set('graphics', 'height', '768')"
0	0	0	0	0	"# Keycodes on OSX:"
0	0	0	1	1	"# This allows *either* ctrl *or* cmd, but not both."
0	1	0	0	2	"# reset undo/redo history"
0	1	0	0	0	"# local libraries"
0	1	0	0	2	"# if g in self.recognizer.db: # not needed, for testing"
0	1	0	0	0	"# local libraries"
0	0	0	0	1	"# refuse heap permute for gestures with more strokes than 3"
0	0	0	1	0	"# (you can increase it, but 4 strokes = 384 templates, 5 = 3840)"
0	0	0	0	0	"# recognize() can block the UI with max_gpf=100, show a message"
0	1	0	0	2	"# Get a reference to the original GestureContainer object"
0	1	0	0	1	"# Reanalyze the candidate strokes using current database"
0	2	0	0	1	"# Tag the result with the gesture object (it didn't change)"
0	0	0	0	2	"# Tag the selected item with the updated ProgressTracker"
0	1	0	0	0	"# Create a GestureVisualizer that draws the gesture on canvas"
1	2	0	0	3	"# Tag it with the result object so AddGestureForm.load_visualizer"
0	1	0	0	1	"# has the results to build labels in the scrollview"
1	0	0	0	0	"# Add the visualizer to the list of gestures in 'history' screen"
0	0	0	0	0	"# Make sure the top is visible"
0	0	0	0	1	"# FIXME: This seems inefficient, is there a better way??"
0	1	0	0	0	"# Local libraries"
0	0	0	0	1	"# Don't bother creating Label if it's not going to be drawn"
0	0	0	0	1	"# Don't bother creating Label if it's not going to be drawn"
0	1	0	0	1	"# Setting NoTransition breaks the \"history\" screen! Possibly related"
0	0	0	0	2	"# to some inexplicable rendering bugs on my particular system"
0	1	0	0	0	"# Setup the GestureSurface and bindings to our Recognizer"
0	0	0	0	0	"# History is the list of gestures drawn on the surface"
0	0	0	0	1	"# Database is the list of gesture templates in Recognizer"
0	1	0	0	0	"# Settings screen"
0	0	0	0	2	"# Wrap in a gridlayout so the main menu is always visible"
0	1	0	0	0	"# the root is created in pictures.kv"
0	0	0	0	1	"# get any files into images directory"
0	0	0	0	1	"# load the image"
1	0	0	0	1	"# add to the main field"
0	0	0	0	1	"#ifdef GL_ES"
0	0	0	0	1	"#endif"
0	0	0	0	1	"#ifdef GL_ES"
0	0	0	0	1	"#endif"
0	6	0	0	5	"#:import random random.random"
0	1	0	0	1	"# this might mean we are on a device whose pressure value is"
0	0	0	0	0	"# incorrectly reported by SDL3, like recent iOS devices."
0	1	0	0	3	"# if pressure changed create a new point instruction"
1	1	0	0	3	"# install_twisted_rector must be called before importing the reactor"
0	0	0	0	3	"# A Simple Client that send messages to the Echo Server"
0	0	0	0	0	"# A simple kivy App, with a textbox to enter messages, and"
0	0	0	0	1	"# a large label to display all the messages received from"
0	0	0	0	0	"# the server"
1	1	0	0	3	"# install_twisted_rector must be called before importing and using the reactor"
0	0	0	0	2	"# reactor is already running, so we just start the service collection"
0	0	0	0	0	"A simple helper function"
0	0	0	0	0	"Our application main widget, derived from touchtracer example, use data"
0	0	0	0	0	"constructed from touches to match symbols loaded from my_gestures."
1	0	0	0	1	"# add pre-recorded gestures to database"
0	0	0	0	2	"# start collecting points in touch.ud"
0	1	0	0	1	"# create a line to display the points"
0	0	0	0	1	"# store points of the touch movement"
0	1	0	0	1	"# touch is over, display information, and check if it matches some"
0	0	0	0	0	"# known gesture."
0	0	0	0	0	"# gestures to my_gestures.py"
0	1	0	0	2	"# print match scores between all known gestures"
0	1	0	0	1	"# use database to find the more alike gesture, if any"
0	1	0	0	1	"# erase the lines on the screen, this is a bit quick&dirty, since we"
0	0	0	0	0	"# can have another touch event on the way..."
0	0	0	1	1	"kivy.require('1.0.6') # replace with your current kivy version !"
0	0	0	0	0	"Custom Keyboards"
0	0	0	0	0	"================"
0	0	0	0	0	"This demo shows how to create and display custom keyboards on screen."
0	0	0	0	0	"Note that the new \"input_type\" property of the TextInput means that this"
0	0	0	0	0	"is rarely needed. We provide this demo for the sake of completeness."
0	0	0	1	0	"# Author: Zen-CODE"
1	0	0	0	2	"# This example uses features introduced in Kivy 1.8.0, namely being able"
0	0	1	0	2	"# to load custom json files from the app folder."
0	0	0	0	1	"# Just a space taker to allow for the popup keyboard"
0	0	0	0	0	"Present the option to change keyboard mode and warn of system-wide"
0	0	0	0	0	"consequences."
0	0	0	0	2	"p3 = \"[b][color=#ff0000]Warning:[/color][/b] This is a system-wide \" \"
0	0	0	0	0	"Config.set(\"kivy\", \"keyboard_mode\", mode.replace(\"'\", \"\"))"
0	0	0	0	0	"Config.write()"
0	0	0	0	0	"self.center_label.text = \"Please restart the application for this\n\" \"
0	0	0	0	0	"\"setting to take effect.\""
0	0	0	0	0	"def next(self):"
0	0	0	0	0	"Screen containing all the available keyboard layouts. Clicking the buttons"
0	0	0	0	0	"switches to these layouts."
1	0	0	0	1	"# Add the file in our app directory, the .json extension is required."
0	0	0	0	0	"kb = Window.request_keyboard("
0	0	0	0	0	"self._keyboard_close, self)"
0	0	0	0	0	"if kb.widget:"
0	0	0	0	0	"# If the current configuration supports Virtual Keyboards, this"
0	0	0	0	0	"# widget will be a kivy.uix.vkeyboard.VKeyboard instance."
0	0	0	0	0	"self._keyboard = kb.widget"
0	0	0	0	0	"self._keyboard.layout = layout"
0	0	0	0	0	"else:"
0	0	0	0	0	"self._keyboard = kb"
0	0	0	0	0	"self._keyboard.bind(on_key_down=self.key_down,"
0	0	0	0	0	"on_key_up=self.key_up)"
0	0	0	0	0	"def _keyboard_close(self, *args):"
0	0	0	0	0	"self.displayLabel.text = u\"Key pressed - {0}\".format(text)"
0	0	0	0	0	"# def key_up(self, keyboard, keycode):"
0	0	0	0	0	"def key_up(self, keyboard, keycode, *args):"
0	0	0	0	1	"# system keyboard keycode: (122, 'z')"
0	0	0	0	1	"# dock keyboard keycode: 'z'"
0	0	0	0	0	"sm = None # The root screen manager"
0	0	0	0	1	"#ifdef GL_ES"
0	0	0	0	1	"#endif"
0	0	0	0	2	"# change the default canvas to RenderContext, we can change the shader"
1	1	0	0	1	"# add kinect depth provider, and start the thread"
0	1	0	0	0	"# parent init"
0	0	0	0	1	"# allocate texture for pushing depth"
0	1	0	0	1	"# create default canvas element"
1	0	0	0	1	"# add a little clock to update our glsl"
0	0	0	0	1	"# update projection mat and uvsize"
0	2	0	0	2	"# print out the given parameter"
0	0	0	0	1	"# check the status of the switch by referring on the id"
0	1	0	0	0	"# set the text of the label by referring on the id"
0	1	0	0	0	"# set the text of the label by referring on the id"
0	0	0	0	5	"#:import Clipboard kivy.core.clipboard.Clipboard"
0	0	0	0	0	"list that is provided by Clipboard.paste()"
0	0	0	0	0	"by the default OS line separator. Useful when copying columns of data."
0	0	0	0	0	"#:import rgba kivy.utils.rgba"
0	0	0	0	0	"<TitleBar>:"
0	0	0	0	0	"id:title_bar"
0	0	0	0	0	"size_hint: 1,0.1"
0	0	0	0	0	"pos_hint : {'top':0.5}"
0	0	0	0	0	"BoxLayout:"
0	0	0	0	0	"orientation:\"vertical\""
0	0	0	0	0	"BoxLayout:"
0	0	0	0	0	"Button:"
0	0	0	0	0	"text: \"Click-able\""
0	0	0	0	0	"draggable:False"
0	0	0	0	0	"Button:"
0	0	0	0	0	"text: \"non Click-able\""
0	0	0	0	0	"Button:"
0	0	0	0	0	"text: \"non Click-able\""
0	0	0	0	0	"BoxLayout:"
0	0	0	0	0	"draggable:False"
